Datetime,Open,High,Low,Close,Adj Close,Volume
2019-01-09 15:30:00-05:00,340.67999267578125,340.8500061035156,338.19000244140625,338.510009765625,338.510009765625,532293
2019-01-10 09:30:00-05:00,334.760009765625,337.55999755859375,331.79998779296875,337.4700012207031,337.4700012207031,1386752
2019-01-10 10:30:00-05:00,337.7099914550781,342.2200012207031,337.5,339.55999755859375,339.55999755859375,1127421
2019-01-10 11:30:00-05:00,339.5050048828125,342.70001220703125,339.0,342.6748046875,342.6748046875,759737
2019-01-10 12:30:00-05:00,342.7182922363281,343.29998779296875,340.0799865722656,341.239990234375,341.239990234375,726467
2019-01-10 13:30:00-05:00,341.4200134277344,342.5,339.2300109863281,342.239990234375,342.239990234375,461929
2019-01-10 14:30:00-05:00,342.31890869140625,344.1300048828125,340.9447937011719,344.1217041015625,344.1217041015625,645428
2019-01-10 15:30:00-05:00,344.04998779296875,345.3800048828125,343.70001220703125,345.1099853515625,345.1099853515625,831121
2019-01-11 09:30:00-05:00,342.42999267578125,344.0,338.7799987792969,340.45001220703125,340.45001220703125,1423290
2019-01-11 10:30:00-05:00,340.4750061035156,344.5,340.4750061035156,341.2290954589844,341.2290954589844,766025
2019-01-11 11:30:00-05:00,341.3999938964844,343.6400146484375,341.0,343.42999267578125,343.42999267578125,490673
2019-01-11 12:30:00-05:00,343.45001220703125,346.1972961425781,343.44000244140625,345.3599853515625,345.3599853515625,657433
2019-01-11 13:30:00-05:00,345.3507080078125,347.3299865722656,343.1897888183594,346.54400634765625,346.54400634765625,626099
2019-01-11 14:30:00-05:00,346.3352966308594,347.3599853515625,345.489990234375,347.0,347.0,427004
2019-01-11 15:30:00-05:00,346.9425964355469,348.3699951171875,346.9425964355469,347.2200012207031,347.2200012207031,559998
2019-01-14 09:30:00-05:00,342.0799865722656,342.5,335.5,338.91778564453125,338.91778564453125,1898721
2019-01-14 10:30:00-05:00,338.8485107421875,340.3900146484375,337.2972106933594,337.7900085449219,337.7900085449219,661035
2019-01-14 11:30:00-05:00,337.4800109863281,340.8900146484375,337.4800109863281,339.70001220703125,339.70001220703125,656229
2019-01-14 12:30:00-05:00,339.864990234375,340.5799865722656,338.79998779296875,339.9750061035156,339.9750061035156,303197
2019-01-14 13:30:00-05:00,340.0,340.4800109863281,337.1400146484375,337.6859130859375,337.6859130859375,410594
2019-01-14 14:30:00-05:00,337.55999755859375,337.55999755859375,334.0,335.6700134277344,335.6700134277344,707905
2019-01-14 15:30:00-05:00,335.760009765625,335.760009765625,334.2799987792969,334.45001220703125,334.45001220703125,520824
2019-01-15 09:30:00-05:00,334.79998779296875,345.010009765625,334.79998779296875,343.8900146484375,343.8900146484375,1926123
2019-01-15 10:30:00-05:00,344.3599853515625,347.25,343.9233093261719,347.1099853515625,347.1099853515625,1073292
2019-01-15 11:30:00-05:00,347.17999267578125,348.79998779296875,346.9200134277344,347.7200012207031,347.7200012207031,743697
2019-01-15 12:30:00-05:00,347.79998779296875,347.79998779296875,343.9800109863281,345.79998779296875,345.79998779296875,628478
2019-01-15 13:30:00-05:00,345.92999267578125,346.0,341.489990234375,341.489990234375,341.489990234375,580360
2019-01-15 14:30:00-05:00,341.5849914550781,344.6400146484375,340.8900146484375,344.57000732421875,344.57000732421875,431804
2019-01-15 15:30:00-05:00,344.3299865722656,346.17999267578125,344.1700134277344,344.19000244140625,344.19000244140625,583106
2019-01-16 09:30:00-05:00,344.6000061035156,352.0,343.55010986328125,348.8786926269531,348.8786926269531,1716247
2019-01-16 10:30:00-05:00,348.7366943359375,349.7139892578125,347.0,349.1600036621094,349.1600036621094,601332
2019-01-16 11:30:00-05:00,349.5,349.70001220703125,347.04998779296875,347.75,347.75,385384
2019-01-16 12:30:00-05:00,347.8900146484375,350.2174072265625,347.6400146484375,349.67498779296875,349.67498779296875,421812
2019-01-16 13:30:00-05:00,349.6000061035156,350.010009765625,348.8699951171875,349.47869873046875,349.47869873046875,272345
2019-01-16 14:30:00-05:00,349.45001220703125,349.6000061035156,348.2799987792969,349.0,349.0,633449
2019-01-16 15:30:00-05:00,349.0150146484375,349.0899963378906,345.3500061035156,346.0199890136719,346.0199890136719,530855
2019-01-17 09:30:00-05:00,346.2099914550781,350.0,344.15301513671875,347.7200012207031,347.7200012207031,1190774
2019-01-17 10:30:00-05:00,347.30999755859375,349.0,346.6300048828125,347.9700012207031,347.9700012207031,365108
2019-01-17 11:30:00-05:00,347.70001220703125,348.5,346.1000061035156,346.79998779296875,346.79998779296875,254652
2019-01-17 12:30:00-05:00,346.6199951171875,347.489990234375,345.3800048828125,347.2300109863281,347.2300109863281,323830
2019-01-17 13:30:00-05:00,347.385986328125,348.20001220703125,346.5299987792969,347.75,347.75,244502
2019-01-17 14:30:00-05:00,348.0,351.489990234375,346.0400085449219,347.92999267578125,347.92999267578125,818734
2019-01-17 15:30:00-05:00,348.1600036621094,348.4200134277344,347.0799865722656,347.30999755859375,347.30999755859375,372000
2019-01-18 09:30:00-05:00,323.510009765625,327.0899963378906,312.6000061035156,315.2069091796875,315.2069091796875,7957596
2019-01-18 10:30:00-05:00,315.239990234375,317.8500061035156,314.50299072265625,315.3399963378906,315.3399963378906,2352094
2019-01-18 11:30:00-05:00,315.3900146484375,317.139892578125,314.05999755859375,314.05999755859375,314.05999755859375,1654932
2019-01-18 12:30:00-05:00,314.114990234375,314.3949890136719,308.3550109863281,309.79998779296875,309.79998779296875,2576969
2019-01-18 13:30:00-05:00,309.7099914550781,309.7200012207031,299.7409973144531,301.85211181640625,301.85211181640625,3614359
2019-01-18 14:30:00-05:00,301.7749938964844,307.29998779296875,300.07000732421875,303.1090087890625,303.1090087890625,3389630
2019-01-18 15:30:00-05:00,303.2090148925781,303.92999267578125,301.0,302.260009765625,302.260009765625,2429674
2019-01-22 09:30:00-05:00,304.82000732421875,307.9599914550781,295.5199890136719,299.6300048828125,299.6300048828125,4834390
2019-01-22 10:30:00-05:00,299.6400146484375,303.1000061035156,298.6099853515625,301.010009765625,301.010009765625,1631971
2019-01-22 11:30:00-05:00,300.989990234375,301.34161376953125,299.0,299.6199951171875,299.6199951171875,949083
2019-01-22 12:30:00-05:00,299.6000061035156,301.3699951171875,298.0,298.7900085449219,298.7900085449219,982850
2019-01-22 13:30:00-05:00,298.6532897949219,299.0,296.4949951171875,298.4100036621094,298.4100036621094,1209513
2019-01-22 14:30:00-05:00,298.42010498046875,299.1549987792969,297.0,298.6000061035156,298.6000061035156,1177981
2019-01-22 15:30:00-05:00,298.54998779296875,298.9794921875,296.57000732421875,298.9200134277344,298.9200134277344,1120190
2019-01-23 09:30:00-05:00,292.6325988769531,294.0,285.55999755859375,291.8500061035156,291.8500061035156,4014595
2019-01-23 10:30:00-05:00,292.0,294.5,290.8109130859375,291.2007141113281,291.2007141113281,1380982
2019-01-23 11:30:00-05:00,291.2550048828125,292.25,282.5899963378906,285.5,285.5,2089444
2019-01-23 12:30:00-05:00,285.3800048828125,287.0762023925781,281.7699890136719,286.3699951171875,286.3699951171875,1809081
2019-01-23 13:30:00-05:00,286.5,287.0299987792969,285.0924987792969,286.4200134277344,286.4200134277344,739262
2019-01-23 14:30:00-05:00,286.4100036621094,288.3599853515625,283.30999755859375,286.6700134277344,286.6700134277344,1118213
2019-01-23 15:30:00-05:00,286.7699890136719,287.9599914550781,285.75,287.5899963378906,287.5899963378906,1080374
2019-01-24 09:30:00-05:00,283.0,289.42999267578125,279.3800048828125,286.1000061035156,286.1000061035156,2732216
2019-01-24 10:30:00-05:00,286.2300109863281,288.8800048828125,285.1600036621094,286.6199951171875,286.6199951171875,1040615
2019-01-24 11:30:00-05:00,286.6400146484375,289.1300048828125,286.3999938964844,287.760009765625,287.760009765625,581030
2019-01-24 12:30:00-05:00,288.0,288.7099914550781,286.94000244140625,287.80999755859375,287.80999755859375,611621
2019-01-24 13:30:00-05:00,287.8999938964844,293.67999267578125,287.5799865722656,291.7611083984375,291.7611083984375,1086961
2019-01-24 14:30:00-05:00,291.7099914550781,292.70098876953125,290.19000244140625,290.8500061035156,290.8500061035156,850203
2019-01-24 15:30:00-05:00,291.0,292.19000244140625,290.6000061035156,291.70001220703125,291.70001220703125,942851
2019-01-25 09:30:00-05:00,293.5199890136719,295.3299865722656,290.19000244140625,291.1600036621094,291.1600036621094,1947284
2019-01-25 10:30:00-05:00,291.3800048828125,293.1925964355469,289.55999755859375,292.54998779296875,292.54998779296875,1279303
2019-01-25 11:30:00-05:00,292.5172119140625,295.9800109863281,292.010009765625,295.92999267578125,295.92999267578125,1109742
2019-01-25 12:30:00-05:00,295.9200134277344,298.0400085449219,295.3299865722656,297.8775939941406,297.8775939941406,915858
2019-01-25 13:30:00-05:00,297.8772888183594,298.5195007324219,295.6700134277344,295.8999938964844,295.8999938964844,545886
2019-01-25 14:30:00-05:00,296.07000732421875,297.0,295.7699890136719,296.19000244140625,296.19000244140625,477549
2019-01-25 15:30:00-05:00,296.32000732421875,297.54998779296875,295.55999755859375,296.92999267578125,296.92999267578125,802989
2019-01-28 09:30:00-05:00,292.92999267578125,293.79998779296875,287.8100891113281,293.0899963378906,293.0899963378906,1861453
2019-01-28 10:30:00-05:00,293.1099853515625,296.0,292.29998779296875,296.0,296.0,1057764
2019-01-28 11:30:00-05:00,296.04998779296875,296.75,289.8800048828125,294.239990234375,294.239990234375,1336794
2019-01-28 12:30:00-05:00,294.25,296.7900085449219,293.95660400390625,295.1400146484375,295.1400146484375,678927
2019-01-28 13:30:00-05:00,295.0899963378906,296.29998779296875,294.6199951171875,294.739990234375,294.739990234375,349929
2019-01-28 14:30:00-05:00,294.7900085449219,297.44000244140625,294.510009765625,296.3900146484375,296.3900146484375,520619
2019-01-28 15:30:00-05:00,296.44000244140625,297.3599853515625,295.79998779296875,296.3598937988281,296.3598937988281,473115
2019-01-29 09:30:00-05:00,295.0,298.3399963378906,293.45001220703125,294.57000732421875,294.57000732421875,1380957
2019-01-29 10:30:00-05:00,294.70001220703125,295.0,291.79998779296875,294.3999938964844,294.3999938964844,853697
2019-01-29 11:30:00-05:00,294.57000732421875,296.0025939941406,293.8699951171875,295.3699951171875,295.3699951171875,425708
2019-01-29 12:30:00-05:00,295.21380615234375,295.7900085449219,294.70001220703125,295.17449951171875,295.17449951171875,272192
2019-01-29 13:30:00-05:00,295.239990234375,296.79730224609375,294.79998779296875,296.1990051269531,296.1990051269531,534198
2019-01-29 14:30:00-05:00,296.3399963378906,297.5,295.6368103027344,296.8500061035156,296.8500061035156,490526
2019-01-29 15:30:00-05:00,296.9800109863281,297.7200012207031,296.69000244140625,297.4649963378906,297.4649963378906,542705
2019-01-30 09:30:00-05:00,300.3999938964844,304.760009765625,299.0,300.0799865722656,300.0799865722656,2265574
2019-01-30 10:30:00-05:00,300.010009765625,302.0,299.6000061035156,300.0,300.0,1136785
2019-01-30 11:30:00-05:00,299.989990234375,302.25,298.5,301.7900085449219,301.7900085449219,1184550
2019-01-30 12:30:00-05:00,301.9200134277344,303.69000244140625,301.6199951171875,302.59149169921875,302.59149169921875,809047
2019-01-30 13:30:00-05:00,302.6300048828125,306.0,302.17999267578125,305.8699951171875,305.8699951171875,1044914
2019-01-30 14:30:00-05:00,305.6600036621094,307.70001220703125,304.73651123046875,306.80010986328125,306.80010986328125,1226376
2019-01-30 15:30:00-05:00,306.7699890136719,309.0,306.25,308.8399963378906,308.8399963378906,1287754
2019-01-31 09:30:00-05:00,300.8089904785156,307.8399963378906,294.0107116699219,306.3299865722656,306.3299865722656,5134087
2019-01-31 10:30:00-05:00,306.3550109863281,311.5195007324219,305.8500061035156,306.5,306.5,2731570
2019-01-31 11:30:00-05:00,306.5950012207031,307.8500061035156,303.7799987792969,307.1199951171875,307.1199951171875,1297618
2019-01-31 12:30:00-05:00,307.28460693359375,309.5899963378906,306.6400146484375,308.8599853515625,308.8599853515625,745755
2019-01-31 13:30:00-05:00,308.822509765625,308.822509765625,306.239990234375,307.8299865722656,307.8299865722656,808221
2019-01-31 14:30:00-05:00,307.8501892089844,307.9800109863281,305.1781005859375,306.29998779296875,306.29998779296875,741638
2019-01-31 15:30:00-05:00,306.260009765625,307.2200012207031,305.6199951171875,306.75,306.75,876265
2019-02-01 09:30:00-05:00,305.57000732421875,316.1000061035156,303.631103515625,315.989990234375,315.989990234375,2550535
2019-02-01 10:30:00-05:00,316.010009765625,316.010009765625,311.8407897949219,312.94500732421875,312.94500732421875,1257752
2019-02-01 11:30:00-05:00,313.1000061035156,314.8999938964844,312.51141357421875,313.4800109863281,313.4800109863281,696183
2019-02-01 12:30:00-05:00,313.4800109863281,313.4800109863281,311.1099853515625,312.0899963378906,312.0899963378906,629927
2019-02-01 13:30:00-05:00,312.19000244140625,312.19000244140625,309.25,310.0,310.0,628639
2019-02-01 14:30:00-05:00,309.9599914550781,311.5,309.5400085449219,311.0,311.0,673826
2019-02-01 15:30:00-05:00,311.0075988769531,312.3800048828125,310.4200134277344,312.3800048828125,312.3800048828125,743134
2019-02-04 09:30:00-05:00,312.55999755859375,312.8973083496094,301.8800048828125,309.489990234375,309.489990234375,2640761
2019-02-04 10:30:00-05:00,309.8599853515625,312.5,309.6499938964844,310.5899963378906,310.5899963378906,1363174
2019-02-04 11:30:00-05:00,310.70001220703125,314.25,309.6700134277344,312.3999938964844,312.3999938964844,1031644
2019-02-04 12:30:00-05:00,312.4100036621094,314.79998779296875,312.2510070800781,313.82000732421875,313.82000732421875,645593
2019-02-04 13:30:00-05:00,313.8999938964844,315.29998779296875,313.6400146484375,314.44000244140625,314.44000244140625,629322
2019-02-04 14:30:00-05:00,314.45001220703125,314.70001220703125,312.6600036621094,312.94000244140625,312.94000244140625,420006
2019-02-04 15:30:00-05:00,312.8999938964844,312.989990234375,312.0602111816406,312.75,312.75,502980
2019-02-05 09:30:00-05:00,312.3500061035156,318.9800109863281,312.3500061035156,317.3500061035156,317.3500061035156,1833327
2019-02-05 10:30:00-05:00,317.47601318359375,319.94000244140625,317.44000244140625,319.2799987792969,319.2799987792969,1121543
2019-02-05 11:30:00-05:00,319.23370361328125,321.89990234375,318.6099853515625,321.8699951171875,321.8699951171875,958089
2019-02-05 12:30:00-05:00,321.95001220703125,322.2900085449219,319.3500061035156,320.75,320.75,748977
2019-02-05 13:30:00-05:00,320.6099853515625,321.69000244140625,319.20001220703125,321.5199890136719,321.5199890136719,540459
2019-02-05 14:30:00-05:00,321.5199890136719,322.42999267578125,320.9100036621094,322.20001220703125,322.20001220703125,679351
2019-02-05 15:30:00-05:00,322.1700134277344,322.1700134277344,319.7300109863281,321.2593078613281,321.2593078613281,737147
2019-02-06 09:30:00-05:00,319.1000061035156,324.239990234375,315.7309875488281,317.0,317.0,2139089
2019-02-06 10:30:00-05:00,316.8699951171875,321.0400085449219,315.989990234375,319.4100036621094,319.4100036621094,940011
2019-02-06 11:30:00-05:00,319.3522033691406,319.75,317.80999755859375,317.9200134277344,317.9200134277344,413406
2019-02-06 12:30:00-05:00,318.1400146484375,318.6499938964844,317.2900085449219,318.1000061035156,318.1000061035156,375999
2019-02-06 13:30:00-05:00,318.07000732421875,319.5,317.10009765625,317.73150634765625,317.73150634765625,369666
2019-02-06 14:30:00-05:00,317.70001220703125,319.1000061035156,317.6600036621094,318.3399963378906,318.3399963378906,279051
2019-02-06 15:30:00-05:00,318.3500061035156,318.7200012207031,317.1199951171875,317.1199951171875,317.1199951171875,389772
2019-02-07 09:30:00-05:00,313.3900146484375,314.6199951171875,309.80999755859375,312.1099853515625,312.1099853515625,1801451
2019-02-07 10:30:00-05:00,312.19000244140625,312.3399963378906,306.8800048828125,307.739990234375,307.739990234375,1289553
2019-02-07 11:30:00-05:00,307.9433898925781,307.9433898925781,303.0,306.0849914550781,306.0849914550781,1314618
2019-02-07 12:30:00-05:00,306.0,308.0899963378906,305.0299987792969,307.25,307.25,600706
2019-02-07 13:30:00-05:00,307.5899963378906,308.80999755859375,305.95001220703125,307.0199890136719,307.0199890136719,457968
2019-02-07 14:30:00-05:00,307.2900085449219,307.67999267578125,305.7799987792969,307.1000061035156,307.1000061035156,421109
2019-02-07 15:30:00-05:00,307.1600036621094,307.8800048828125,306.9700012207031,307.6300048828125,307.6300048828125,512689
2019-02-08 09:30:00-05:00,307.0,307.1300048828125,299.010009765625,299.110107421875,299.110107421875,1845206
2019-02-08 10:30:00-05:00,299.1499938964844,302.760009765625,298.5,301.6499938964844,301.6499938964844,1051488
2019-02-08 11:30:00-05:00,301.5,301.909912109375,299.3096008300781,301.5199890136719,301.5199890136719,866055
2019-02-08 12:30:00-05:00,301.5,304.92999267578125,301.5,303.8599853515625,303.8599853515625,537388
2019-02-08 13:30:00-05:00,303.8190002441406,306.8800048828125,303.5199890136719,306.80999755859375,306.80999755859375,480032
2019-02-08 14:30:00-05:00,306.8299865722656,307.0799865722656,305.04998779296875,305.8900146484375,305.8900146484375,506119
2019-02-08 15:30:00-05:00,306.1400146484375,306.1400146484375,305.0899963378906,305.67999267578125,305.67999267578125,471469
2019-02-11 09:30:00-05:00,311.75,318.5,310.67999267578125,315.8399963378906,315.8399963378906,3140581
2019-02-11 10:30:00-05:00,315.7650146484375,316.69000244140625,313.20001220703125,314.510009765625,314.510009765625,876534
2019-02-11 11:30:00-05:00,314.67999267578125,316.4800109863281,313.6499938964844,316.25,316.25,801005
2019-02-11 12:30:00-05:00,316.1499938964844,317.0632019042969,314.6889953613281,314.7799987792969,314.7799987792969,563722
2019-02-11 13:30:00-05:00,314.9800109863281,315.17999267578125,313.45001220703125,314.20489501953125,314.20489501953125,513318
2019-02-11 14:30:00-05:00,314.1341857910156,314.45001220703125,312.8399963378906,313.9800109863281,313.9800109863281,453119
2019-02-11 15:30:00-05:00,313.8500061035156,314.20001220703125,312.2994079589844,312.8500061035156,312.8500061035156,642172
2019-02-12 09:30:00-05:00,316.1499938964844,318.0,313.82818603515625,314.82000732421875,314.82000732421875,1590371
2019-02-12 10:30:00-05:00,314.8399963378906,317.15399169921875,314.8399963378906,316.70001220703125,316.70001220703125,769540
2019-02-12 11:30:00-05:00,316.6199951171875,316.7799987792969,314.1400146484375,314.69000244140625,314.69000244140625,627404
2019-02-12 12:30:00-05:00,314.7215881347656,314.9200134277344,309.6199951171875,311.44970703125,311.44970703125,1011159
2019-02-12 13:30:00-05:00,311.4599914550781,313.6400146484375,311.3299865722656,312.80999755859375,312.80999755859375,457529
2019-02-12 14:30:00-05:00,312.9150085449219,313.54998779296875,312.20001220703125,312.8599853515625,312.8599853515625,317355
2019-02-12 15:30:00-05:00,312.8999938964844,312.92999267578125,311.5799865722656,311.80999755859375,311.80999755859375,510516
2019-02-13 09:30:00-05:00,312.6390075683594,312.75,307.5450134277344,309.26690673828125,309.26690673828125,1619988
2019-02-13 10:30:00-05:00,309.2900085449219,309.5050048828125,306.6099853515625,306.760009765625,306.760009765625,825020
2019-02-13 11:30:00-05:00,306.6000061035156,308.3399963378906,305.6000061035156,307.3599853515625,307.3599853515625,762329
2019-02-13 12:30:00-05:00,307.2699890136719,307.30999755859375,306.0299987792969,307.30999755859375,307.30999755859375,366562
2019-02-13 13:30:00-05:00,307.239990234375,309.2099914550781,307.1099853515625,308.80999755859375,308.80999755859375,532724
2019-02-13 14:30:00-05:00,308.8399963378906,309.5899963378906,307.8999938964844,308.0400085449219,308.0400085449219,445046
2019-02-13 15:30:00-05:00,308.0899963378906,308.7099914550781,307.3699951171875,308.1199951171875,308.1199951171875,479080
2019-02-14 09:30:00-05:00,303.00750732421875,306.70001220703125,301.010009765625,303.7349853515625,303.7349853515625,2088008
2019-02-14 10:30:00-05:00,304.0700988769531,304.8999938964844,301.94000244140625,302.72119140625,302.72119140625,911243
2019-02-14 11:30:00-05:00,302.7900085449219,305.4100036621094,302.489990234375,305.2850036621094,305.2850036621094,536681
2019-02-14 12:30:00-05:00,305.11590576171875,305.1178894042969,303.70001220703125,304.2699890136719,304.2699890136719,286378
2019-02-14 13:30:00-05:00,304.32501220703125,305.6099853515625,304.0,305.54998779296875,305.54998779296875,366039
2019-02-14 14:30:00-05:00,305.5,305.8399963378906,304.0899963378906,304.9755859375,304.9755859375,430520
2019-02-14 15:30:00-05:00,305.0400085449219,305.1300048828125,303.4800109863281,303.760009765625,303.760009765625,474792
2019-02-15 09:30:00-05:00,304.5,307.6000061035156,304.0,306.281494140625,306.281494140625,1341710
2019-02-15 10:30:00-05:00,306.4100036621094,307.989990234375,305.6099853515625,306.3900146484375,306.3900146484375,519026
2019-02-15 11:30:00-05:00,306.4200134277344,306.8999938964844,305.2200012207031,306.7200012207031,306.7200012207031,395444
2019-02-15 12:30:00-05:00,306.75,306.9599914550781,305.95001220703125,306.2200012207031,306.2200012207031,237567
2019-02-15 13:30:00-05:00,306.3900146484375,307.6199951171875,306.3800048828125,306.79998779296875,306.79998779296875,375110
2019-02-15 14:30:00-05:00,306.8699951171875,307.1000061035156,306.3699951171875,306.8800048828125,306.8800048828125,320653
2019-02-15 15:30:00-05:00,306.8399963378906,307.95001220703125,306.79998779296875,307.79998779296875,307.79998779296875,569214
2019-02-19 09:30:00-05:00,306.55999755859375,311.5,306.55999755859375,309.0940856933594,309.0940856933594,1293698
2019-02-19 10:30:00-05:00,308.8800048828125,308.8800048828125,306.0,306.739990234375,306.739990234375,651348
2019-02-19 11:30:00-05:00,306.55999755859375,309.1099853515625,306.54998779296875,308.2799987792969,308.2799987792969,631487
2019-02-19 12:30:00-05:00,308.2016906738281,308.45001220703125,307.20001220703125,308.2514953613281,308.2514953613281,300263
2019-02-19 13:30:00-05:00,308.2099914550781,309.0,308.1658935546875,308.760009765625,308.760009765625,265423
2019-02-19 14:30:00-05:00,308.8299865722656,309.4800109863281,307.19000244140625,307.489990234375,307.489990234375,398837
2019-02-19 15:30:00-05:00,307.5299987792969,307.6300048828125,305.4700012207031,305.6400146484375,305.6400146484375,491591
2019-02-20 09:30:00-05:00,303.1099853515625,306.29998779296875,302.45001220703125,304.8699951171875,304.8699951171875,1946394
2019-02-20 10:30:00-05:00,304.1700134277344,304.19000244140625,301.5,302.6000061035156,302.6000061035156,1278261
2019-02-20 11:30:00-05:00,302.1000061035156,302.79998779296875,299.6400146484375,299.7699890136719,299.7699890136719,1040507
2019-02-20 12:30:00-05:00,299.739990234375,301.25,299.0,300.92999267578125,300.92999267578125,1071490
2019-02-20 13:30:00-05:00,300.9200134277344,302.489990234375,300.5,300.7099914550781,300.7099914550781,568446
2019-02-20 14:30:00-05:00,300.69000244140625,302.760009765625,300.6527099609375,302.7572937011719,302.7572937011719,484635
2019-02-20 15:30:00-05:00,302.6499938964844,302.6499938964844,301.6400146484375,302.54998779296875,302.54998779296875,542892
2019-02-21 09:30:00-05:00,301.79998779296875,303.0,298.6499938964844,299.45001220703125,299.45001220703125,1409582
2019-02-21 10:30:00-05:00,299.7300109863281,300.69000244140625,299.07000732421875,300.0199890136719,300.0199890136719,719493
2019-02-21 11:30:00-05:00,300.0400085449219,301.8500061035156,299.6000061035156,301.6400146484375,301.6400146484375,570087
